0,6.2502920627594e-05,-0.000283181667327881,5.76488673686981e-05,0.000215940177440643,-0.000147059559822083,0.000212997198104858,0.000397667288780212,0.000371932983398438,0.000308111310005188,-0.000505506992340088,-0.000119887292385101,1.88574194908142e-05,-1.27153471112251e-05,0.000213436782360077,-0.00050431489944458,-0.00046442449092865,-0.000205457210540771,5.62798231840134e-05,7.68229365348816e-05,0.00010271742939949,-0.000191576778888702,0.000188671052455902,-0.000183254480361938,-8.02651047706604e-05,4.7929584980011e-05,0.000471502542495728,-3.83779406547546e-05,0.000167272984981537,0.000222407281398773,0.000215977430343628,0.000613093376159668,-8.12187790870667e-05,-0.000414818525314331,0.000416889786720276,-0.000306025147438049,0.000640004873275757,0.000262856483459473,0.000233404338359833,-0.000108018517494202,0.000610381364822388,0.000233277678489685,-0.000496476888656616,-0.000222407281398773,-0.000159688293933868,0.000238783657550812,0.000177927315235138,0.000773608684539795,0.000484392046928406,-0.000375702977180481,0.00023101270198822,-0.000280410051345825,-8.71531665325165e-05,-0.000478431582450867,0.000407889485359192,-0.000710278749465942,0.00027833878993988,-0.000379711389541626,2.38902866840363e-05,6.12922012805939e-05,-0.000276580452919006,9.67644155025482e-05,0.000151857733726501,-0.000763088464736938,-0.000518500804901123,-0.000208444893360138,0.000381931662559509,-0.0001412034034729,0.000499129295349121,0.000399976968765259,0.000581949949264526,-0.000130519270896912,0.00040927529335022,-8.2753598690033e-05,7.13281333446503e-05,0.0004567950963974,-2.18185596168041e-06,0.000205136835575104,6.85304403305054e-05,-0.00069350004196167,0.000374019145965576,-0.000340133905410767,-0.000185780227184296,-0.000219874083995819,9.96105372905731e-05,-5.08665107190609e-06,-0.000246554613113403,9.169802069664e-05,-1.89235433936119e-05,-0.000564426183700562,0.000461593270301819,0.000422000885009766,-0.000517606735229492,0.000363767147064209,0.000615894794464111,-0.000492781400680542,-7.59847462177277e-05,0.000241406261920929,0.000218547880649567,-0.000110235065221786,-0.000829458236694336,0.00052797794342041,-0.000469386577606201,-0.000230751931667328,-0.000100091099739075,-0.000557124614715576,-0.000943601131439209,-0.000205099582672119,-0.000355616211891174,-1.26780942082405e-05,0.000103920698165894,-0.000212244689464569,-5.14984130859375e-05,-3.42763960361481e-05,-0.000263035297393799,0.000450700521469116,0.000333398580551147,0.000902295112609863,-0.000458583235740662,3.99947166442871e-05,-0.000130727887153625,0.000280469655990601,-0.000622540712356567,-0.000560075044631958,-0.000324428081512451,-0.000561922788619995,0.000735551118850708,0.000125192105770111,-2.9444694519043e-05,0.000206455588340759,-0.00117796659469604,0.000157050788402557,-1.35763548314571e-05,0.000287562608718872,-0.000720083713531494,0.00026954710483551,-0.000155366957187653,-0.000446096062660217,-8.17067921161652e-05,1.51665881276131e-06,-0.000125885009765625,-0.000136628746986389,0.000835120677947998,0.000117946416139603,-0.000149846076965332,0.000199109315872192,-0.000173337757587433,0.000187419354915619,0.000259041786193848,0.000124551355838776,0.000401824712753296,0.000235021114349365,0.000432521104812622,6.08433037996292e-05,-2.1311454474926e-05,-0.000259235501289368,-0.000157296657562256,7.10263848304749e-05,0.000572293996810913,0.000356107950210571,-0.000211432576179504,-6.50398433208466e-05,0.00037752091884613,0.000125423073768616,0.000599682331085205,-0.000452369451522827,0.00030517578125,-0.000167660415172577,-0.000634759664535522,0.000210672616958618,-0.000252306461334229,0.00114762783050537,-0.000304684042930603,-2.23945826292038e-05,-0.00061333179473877,-4.79817390441895e-05,-0.000490725040435791,-0.000447556376457214,0.000456824898719788,0.000663816928863525,-0.000542104244232178,0.000289455056190491,-0.000609666109085083,-0.000175245106220245,0.00023525208234787,0.000820040702819824,-6.72154128551483e-05,-0.000233031809329987,0.000272855162620544,-3.13986092805862e-05,0.000511407852172852,0.000292420387268066,-0.000240251421928406,-0.00126570463180542,-0.000738978385925293,-0.000311598181724548,3.38442623615265e-05,-0.000210858881473541,0.000178262591362,0.00074121356010437,0.00034765899181366,-0.000172652304172516,0.000448644161224365,-0.000309541821479797,0.000430449843406677,-0.000326976180076599,-0.000335767865180969,2.77464278042316e-06,-0.000251740217208862,1.09025277197361e-05,-0.000201515853404999,0.000753313302993774,-9.23918560147285e-06,-0.000252515077590942,-0.000245332717895508,-0.000347420573234558,0.00063478946685791,0.000453293323516846,0.000446170568466187,0.00050017237663269,0.00026528537273407,-0.000123351812362671,-0.000381797552108765,-0.000537842512130737,-5.78053295612335e-05,-0.000331327319145203,0.000544935464859009,0.00041574239730835,-3.9299950003624e-05,-2.97650694847107e-05,0.000302672386169434,-0.000657618045806885,-0.000668317079544067,0.000345438718795776,-4.33512032032013e-05,-1.62767246365547e-05,-0.000486820936203003,0.000379964709281921,0.000462546944618225,0.000226110219955444,-6.103515625e-05,-0.000979065895080566,-0.000128775835037231,-0.000543087720870972,-0.000533819198608398,-0.000111870467662811,0.000271886587142944,-0.000235065817832947,-0.000367313623428345,-2.44472175836563e-05,0.000173777341842651,-0.000337496399879456,0.00103193521499634,0.00112265348434448,-0.00022067129611969,3.47159802913666e-05,-1.72201544046402e-05,-0.000441551208496094,0.000204846262931824,0.00026191771030426,-0.000352829694747925,0.000605732202529907,-0.000201262533664703,-0.000906527042388916,0.000199064612388611,0.000207617878913879,-0.000421196222305298,0.000900328159332275,-5.82579523324966e-05,0.000168606638908386,-0.000959515571594238,0.000569820404052734,-0.000130340456962585,-0.000361889600753784,0.000432416796684265,0.000185802578926086,5.16399741172791e-05,-0.000448167324066162,-0.000457391142845154,-0.000149503350257874,-7.97398388385773e-05,-7.0665031671524e-05,0.000235021114349365,-0.000583678483963013,0.000563472509384155,0.000472128391265869,-0.000732004642486572,-0.000421389937400818,6.85267150402069e-06,5.56334853172302e-05,-2.00849026441574e-05,-0.00055009126663208,-0.000118207186460495,-0.000871270895004272,-0.000840127468109131,-0.000558704137802124,0.000525027513504028,0.000898629426956177,0.00040842592716217,-0.000992178916931152,-5.81461936235428e-05,-0.000298812985420227,0.00111323595046997,0.000158071517944336,-0.00139534473419189,0.000287950038909912,0.00118303298950195,0.000320762395858765,0.000143997371196747,6.19068741798401e-05,0.000228732824325562,0.000736832618713379,0.000803381204605103,-0.000218681991100311,-2.23033130168915e-05,-0.000696301460266113,0.000222526490688324,-0.00105965137481689,0.00173437595367432,-0.00047515332698822,-5.28581440448761e-05,-0.00120300054550171,0.000914603471755981,-0.00117087364196777,-4.24347817897797e-05,0.000928491353988647,0.000986039638519287,0.000167503952980042,-0.000456333160400391,-0.000237308442592621,0.000479727983474731,0.000956058502197266,-0.000544369220733643,0.00214791297912598,0.000874608755111694,-4.94010746479034e-05,0.00213897228240967,0.000602811574935913,-0.000281870365142822,0.000267282128334045,-0.000195629894733429,-9.36686992645264e-05,0.0011141300201416,-0.00131130218505859,-0.000986278057098389,0.000728428363800049,-0.0012127161026001,0.000337153673171997,-0.00241458415985107,0.000955939292907715,-0.00255870819091797,-0.00156271457672119,0.00110751390457153,-0.000419124960899353,0.00140964984893799,-0.000889897346496582,-0.00031358003616333,8.86246562004089e-05,-0.00304186344146729,0.00141429901123047,-0.00159555673599243,-0.000161714851856232,-0.00137805938720703,0.00261664390563965,0.000908195972442627,-0.00160670280456543,0.00295984745025635,0.00206851959228516,-0.0029904842376709,0.00306332111358643,0.00203073024749756,-0.00114339590072632,0.00239920616149902,-0.000166110694408417,-4.34629619121552e-05,-0.00203347206115723,-0.00140178203582764,0.00168299674987793,0.0026710033416748,0.00107771158218384,-0.000151604413986206,0.000676274299621582,-0.00429725646972656,0.00202286243438721,-0.00175291299819946,-0.0022735595703125,0.00246500968933105,-0.000783532857894897,0.00111681222915649,-0.00206375122070312,-0.000880926847457886,-0.00322270393371582,-0.00194960832595825,0.000403955578804016,0.0013427734375,0.00129055976867676,0.000654011964797974,-0.00249826908111572,-0.00084647536277771,-0.000500738620758057,-0.00327324867248535,-0.00369203090667725,-0.0063779354095459,-0.000412479043006897,-0.00214338302612305,-0.00268805027008057,-0.000746041536331177,0.00301861763000488,-0.0029374361038208,-0.00124835968017578,0.000745415687561035,-0.00400996208190918,-0.00213885307312012,-0.00323057174682617,0.00480079650878906,0.000617504119873047,0.000110093504190445,-0.00191789865493774,0.00254249572753906,0.00301456451416016,-0.00162369012832642,-0.00180572271347046,0.000777631998062134,0.00023265928030014,0.000881046056747437,0.00207436084747314,-0.000114995986223221,0.000276908278465271,0.00790691375732422,0.00110745429992676,-0.000618070363998413,8.79131257534027e-05,-0.00179111957550049,0.000322222709655762,-0.00497007369995117,0.00340163707733154,-0.0038529634475708,0.00197172164916992,-0.00141173601150513,-0.00516939163208008,-0.0057370662689209,0.000642865896224976,-0.00294709205627441,0.00488901138305664,-0.0020984411239624,-0.000612795352935791,-0.00204575061798096,0.00599527359008789,0.000321283936500549,-0.00201296806335449,0.00243210792541504,0.00372314453125,-0.00326168537139893,-0.00155514478683472,-0.000339731574058533,-0.00288116931915283,0.000216871500015259,-0.000893652439117432,-0.00415325164794922,-0.000228941440582275,-0.00272786617279053,0.0045783519744873,0.0050199031829834,-0.00120764970779419,-0.000877231359481812,0.00369489192962646,-8.10697674751282e-05,-0.00294876098632812,0.0019487738609314,-0.00261688232421875,0.00267326831817627,0.000268623232841492,-0.00454545021057129,0.00365197658538818,0.000553101301193237,0.00321400165557861,-0.00505423545837402,-0.00121980905532837,0.00194013118743896,-0.000899791717529297,3.31962799940801e-18,0.000899791717529297,-0.00194013118743896,0.00121980905532837,0.00505423545837402,-0.00321400165557861,-0.000553101301193237,-0.00365197658538818,0.00454545021057129,-0.000268623232841492,-0.00267326831817627,0.00261688232421875,-0.0019487738609314,0.00294876098632812,8.10697674751282e-05,-0.00369489192962646,0.000877231359481812,0.00120764970779419,-0.0050199031829834,-0.0045783519744873,0.00272786617279053,0.000228941440582275,0.00415325164794922,0.000893652439117432,-0.000216871500015259,0.00288116931915283,0.000339731574058533,0.00155514478683472,0.00326168537139893,-0.00372314453125,-0.00243210792541504,0.00201296806335449,-0.000321283936500549,-0.00599527359008789,0.00204575061798096,0.000612795352935791,0.0020984411239624,-0.00488901138305664,0.00294709205627441,-0.000642865896224976,0.0057370662689209,0.00516939163208008,0.00141173601150513,-0.00197172164916992,0.0038529634475708,-0.00340163707733154,0.00497007369995117,-0.000322222709655762,0.00179111957550049,-8.79131257534027e-05,0.000618070363998413,-0.00110745429992676,-0.00790691375732422,-0.000276908278465271,0.000114995986223221,-0.00207436084747314,-0.000881046056747437,-0.00023265928030014,-0.000777631998062134,0.00180572271347046,0.00162369012832642,-0.00301456451416016,-0.00254249572753906,0.00191789865493774,-0.000110093504190445,-0.000617504119873047,-0.00480079650878906,0.00323057174682617,0.00213885307312012,0.00400996208190918,-0.000745415687561035,0.00124835968017578,0.0029374361038208,-0.00301861763000488,0.000746041536331177,0.00268805027008057,0.00214338302612305,0.000412479043006897,0.0063779354095459,0.00369203090667725,0.00327324867248535,0.000500738620758057,0.00084647536277771,0.00249826908111572,-0.000654011964797974,-0.00129055976867676,-0.0013427734375,-0.000403955578804016,0.00194960832595825,0.00322270393371582,0.000880926847457886,0.00206375122070312,-0.00111681222915649,0.000783532857894897,-0.00246500968933105,0.0022735595703125,0.00175291299819946,-0.00202286243438721,0.00429725646972656,-0.000676274299621582,0.000151604413986206,-0.00107771158218384,-0.0026710033416748,-0.00168299674987793,0.00140178203582764,0.00203347206115723,4.34629619121552e-05,0.000166110694408417,-0.00239920616149902,0.00114339590072632,-0.00203073024749756,-0.00306332111358643,0.0029904842376709,-0.00206851959228516,-0.00295984745025635,0.00160670280456543,-0.000908195972442627,-0.00261664390563965,0.00137805938720703,0.000161714851856232,0.00159555673599243,-0.00141429901123047,0.00304186344146729,-8.86246562004089e-05,0.00031358003616333,0.000889897346496582,-0.00140964984893799,0.000419124960899353,-0.00110751390457153,0.00156271457672119,0.00255870819091797,-0.000955939292907715,0.00241458415985107,-0.000337153673171997,0.0012127161026001,-0.000728428363800049,0.000986278057098389,0.00131130218505859,-0.0011141300201416,9.36686992645264e-05,0.000195629894733429,-0.000267282128334045,0.000281870365142822,-0.000602811574935913,-0.00213897228240967,4.94010746479034e-05,-0.000874608755111694,-0.00214791297912598,0.000544369220733643,-0.000956058502197266,-0.000479727983474731,0.000237308442592621,0.000456333160400391,-0.000167503952980042,-0.000986039638519287,-0.000928491353988647,4.24347817897797e-05,0.00117087364196777,-0.000914603471755981,0.00120300054550171,5.28581440448761e-05,0.00047515332698822,-0.00173437595367432,0.00105965137481689,-0.000222526490688324,0.000696301460266113,2.23033130168915e-05,0.000218681991100311,-0.000803381204605103,-0.000736832618713379,-0.000228732824325562,-6.19068741798401e-05,-0.000143997371196747,-0.000320762395858765,-0.00118303298950195,-0.000287950038909912,0.00139534473419189,-0.000158071517944336,-0.00111323595046997,0.000298812985420227,5.81461936235428e-05,0.000992178916931152,-0.00040842592716217,-0.000898629426956177,-0.000525027513504028,0.000558704137802124,0.000840127468109131,0.000871270895004272,0.000118207186460495,0.00055009126663208,2.00849026441574e-05,-5.56334853172302e-05,-6.85267150402069e-06,0.000421389937400818,0.000732004642486572,-0.000472128391265869,-0.000563472509384155,0.000583678483963013,-0.000235021114349365,7.0665031671524e-05,7.97398388385773e-05,0.000149503350257874,0.000457391142845154,0.000448167324066162,-5.16381114721298e-05,-0.000185802578926086,-0.000432416796684265,0.000361889600753784,0.000130340456962585,-0.000569820404052734,0.000959515571594238,-0.000168606638908386,5.82579523324966e-05,-0.000900328159332275,0.000421196222305298,-0.000207617878913879,-0.000199064612388611,0.000906527042388916,0.000201262533664703,-0.000605732202529907,0.000352829694747925,-0.00026191771030426,-0.000204846262931824,0.000441551208496094,1.72201544046402e-05,-3.47159802913666e-05,0.00022067129611969,-0.00112265348434448,-0.00103193521499634,0.000337496399879456,-0.000173777341842651,2.44472175836563e-05,0.000367313623428345,0.000235065817832947,-0.000271886587142944,0.000111870467662811,0.000533819198608398,0.000543087720870972,0.000128775835037231,0.000979065895080566,6.103515625e-05,-0.000226110219955444,-0.000462546944618225,-0.000379964709281921,0.000486820936203003,1.62767246365547e-05,4.33512032032013e-05,-0.000345438718795776,0.000668317079544067,0.000657618045806885,-0.000302672386169434,2.97650694847107e-05,3.9299950003624e-05,-0.00041574239730835,-0.000544935464859009,0.000331327319145203,5.78053295612335e-05,0.000537842512130737,0.000381797552108765,0.000123351812362671,-0.00026528537273407,-0.00050017237663269,-0.000446170568466187,-0.000453293323516846,-0.00063478946685791,0.000347420573234558,0.000245332717895508,0.000252515077590942,9.23918560147285e-06,-0.000753313302993774,0.000201515853404999,-1.09025277197361e-05,0.000251740217208862,-2.77464278042316e-06,0.000335767865180969,0.000326976180076599,-0.000430449843406677,0.000309541821479797,-0.000448644161224365,0.000172652304172516,-0.00034765899181366,-0.00074121356010437,-0.000178262591362,0.000210858881473541,-3.38442623615265e-05,0.000311598181724548,0.000738978385925293,0.00126570463180542,0.000240258872509003,-0.000292420387268066,-0.000511407852172852,3.13986092805862e-05,-0.000272855162620544,0.000233031809329987,6.72154128551483e-05,-0.000820010900497437,-0.00023525208234787,0.000175245106220245,0.000609666109085083,-0.000289455056190491,0.000542104244232178,-0.000663816928863525,-0.000456824898719788,0.000447556376457214,0.000490725040435791,4.79817390441895e-05,0.00061333179473877,2.23945826292038e-05,0.000304684042930603,-0.00114762783050537,0.000252306461334229,-0.000210672616958618,0.000634759664535522,0.000167660415172577,-0.00030517578125,0.000452369451522827,-0.000599682331085205,-0.000125423073768616,-0.00037752091884613,6.50398433208466e-05,0.000211432576179504,-0.000356107950210571,-0.000572293996810913,-7.10263848304749e-05,0.000157296657562256,0.000259235501289368,2.1311454474926e-05,-6.08433037996292e-05,-0.000432521104812622,-0.000235021114349365,-0.000401824712753296,-0.000124551355838776,-0.000259041786193848,-0.000187419354915619,0.000173337757587433,-0.000199109315872192,0.000149846076965332,-0.000117946416139603,-0.000835120677947998,0.000136628746986389,0.000125885009765625,-1.51665881276131e-06,8.17067921161652e-05,0.000446096062660217,0.000155366957187653,-0.00026954710483551,0.000720083713531494,-0.000287562608718872,1.35763548314571e-05,-0.000157050788402557,0.00117796659469604,-0.000206455588340759,2.9444694519043e-05,-0.000125192105770111,-0.000735551118850708,0.000561922788619995,0.000324428081512451,0.000560075044631958,0.000622540712356567,-0.000280469655990601,0.000130727887153625,-3.99947166442871e-05,0.000458583235740662,-0.000902295112609863,-0.000333398580551147,-0.000450700521469116,0.000263035297393799,3.42763960361481e-05,5.14965504407883e-05,0.000212244689464569,-0.000103920698165894,1.26780942082405e-05,0.000355616211891174,0.000205099582672119,0.000943601131439209,0.000557124614715576,0.000100091099739075,0.000230751931667328,0.000469386577606201,-0.00052797794342041,0.000829458236694336,0.000110235065221786,-0.000218547880649567,-0.000241406261920929,7.59847462177277e-05,0.000492781400680542,-0.000615894794464111,-0.000363767147064209,0.000517606735229492,-0.000422000885009766,-0.000461593270301819,0.000564426183700562,1.89235433936119e-05,-9.169802069664e-05,0.000246554613113403,5.08665107190609e-06,-9.96105372905731e-05,0.000219874083995819,0.000185780227184296,0.000340133905410767,-0.000374019145965576,0.00069350004196167,-6.85304403305054e-05,-0.000205136835575104,2.18185596168041e-06,-0.0004567950963974,-7.13281333446503e-05,8.2753598690033e-05,-0.00040927529335022,0.000130519270896912,-0.000581949949264526,-0.000399976968765259,-0.000499129295349121,0.0001412034034729,-0.000381931662559509,0.000208444893360138,0.000518500804901123,0.000763088464736938,-0.000151857733726501,-9.67644155025482e-05,0.000276580452919006,-6.12922012805939e-05,-2.38902866840363e-05,0.000379711389541626,-0.00027833878993988,0.000710278749465942,-0.000407889485359192,0.000478431582450867,8.71531665325165e-05,0.000280410051345825,-0.00023101270198822,0.000375702977180481,-0.000484392046928406,-0.000773608684539795,-0.000177927315235138,-0.000238783657550812,0.000159688293933868,0.000222407281398773,0.000496476888656616,-0.000233277678489685,-0.000610381364822388,0.000108018517494202,-0.000233404338359833,-0.000262856483459473,-0.000640004873275757,0.000306025147438049,-0.000416889786720276,0.000414818525314331,8.12187790870667e-05,-0.000613093376159668,-0.000215977430343628,-0.000222407281398773,-0.000167272984981537,3.83779406547546e-05,-0.000471502542495728,-4.7929584980011e-05,8.02651047706604e-05,0.000183254480361938,-0.000188671052455902,0.000191576778888702,-0.000102721154689789,-7.68229365348816e-05,-5.62798231840134e-05,0.000205457210540771,0.00046442449092865,0.00050431489944458,-0.000213436782360077,1.27153471112251e-05,-1.88574194908142e-05,0.000119887292385101,0.000505506992340088,-0.000308111310005188,-0.000371932983398438,-0.000397667288780212,-0.000212997198104858,0.000147059559822083,-0.000215940177440643,-5.76488673686981e-05,0.000283181667327881,-6.2502920627594e-05
